file,line,type,pattern,original,cleaned
末日咆哮2_utf8.txt,23601,star_restore,姑\*\*\*面,当然，“三朵金花”只是郝南仁背地里叫叫，当着那三位姑***面，他可不敢给这三朵带刺的玫瑰安上这么恶俗的名头。,当然，“三朵金花”只是郝南仁背地里叫叫，当着那三位姑奶奶面，他可不敢给这三朵带刺的玫瑰安上这么恶俗的名头。
末日咆哮2_utf8.txt,23601,pinyin_or_other,,当然，“三朵金花”只是郝南仁背地里叫叫，当着那三位姑***面，他可不敢给这三朵带刺的玫瑰安上这么恶俗的名头。,当然，“三朵金花”只是郝南仁背地里叫叫，当着那三位姑奶奶面，他可不敢给这三朵带刺的玫瑰安上这么恶俗的名头。
末日咆哮2_utf8.txt,24349,pinyin_or_other,,照片依旧是航空拍摄，放眼望去一片赏心悦目的绿sè，从树木那依稀可辨轮廓的巨大叶片上看，倒像是某处热带雨林。但若仔细观察就会现，在这些繁茂树木的空隙间，却隐藏着大,照片依旧是航空拍摄，放眼望去一片赏心悦目的绿色，从树木那依稀可辨轮廓的巨大叶片上看，倒像是某处热带雨林。但若仔细观察就会现，在这些繁茂树木的空隙间，却隐藏着大量
末日咆哮2_utf8.txt,24353,pinyin_or_other,,“这……难道是商山市？”郝南仁不禁惊声道，他已经在一处暴1ù在外的大楼上看到了极为熟悉的红sè国徽标志，“商山市怎么会变成这样？这片森林哪来的？还有这几十米高的,“这……难道是商山市？”郝南仁不禁惊声道，他已经在一处暴1ù在外的大楼上看到了极为熟悉的红色国徽标志，“商山市怎么会变成这样？这片森林哪来的？还有这几十米高的树
末日咆哮2_utf8.txt,24435,pinyin_or_other,,示意副官给已空的茶杯再次续上水，刘磊继续说道：“基于研究部门对虎贲特战队的初步战斗力评估，基本可以保证将你们护送到图中的橙sè与红sè区域交界处，至于能继续前进,示意副官给已空的茶杯再次续上水，刘磊继续说道：“基于研究部门对虎贲特战队的初步战斗力评估，基本可以保证将你们护送到图中的橙sè与红色区域交界处，至于能继续前进多
末日咆哮2_utf8.txt,24465,pinyin_or_other,,“不会错的。”其中一名男子低头对照了手中档案上的照片，将其连同盖着红sè五角星印章的一纸征召令递给了许默，“基本待遇都写在上面了，如果有额外要求，可以打上面的电,“不会错的。”其中一名男子低头对照了手中档案上的照片，将其连同盖着红色五角星印章的一纸征召令递给了许默，“基本待遇都写在上面了，如果有额外要求，可以打上面的电话
末日咆哮2_utf8.txt,24473,pinyin_or_other,,何商从衣架上摘下睡袍，随手带上那没有镜片的黑sè眼镜框，无所谓的撇撇嘴道：“现在想这个已经没有意义了，上了军方的名单你还能指望被消除吗？还是先看看这征召令再说吧,何商从衣架上摘下睡袍，随手带上那没有镜片的黑色眼镜框，无所谓的撇撇嘴道：“现在想这个已经没有意义了，上了军方的名单你还能指望被消除吗？还是先看看这征召令再说吧。
末日咆哮2_utf8.txt,24491,pinyin_or_other,,“先我可以肯定，这张征召令绝不是军方的另一个yīn谋。他们既然早已知道了我们的能力者身份，暗杀、下毒，甚至直接在房门外架上一圈重机枪突突，无论哪种方法都可以更容,“先我可以肯定，这张征召令绝不是军方的另一个阴谋。他们既然早已知道了我们的能力者身份，暗杀、下毒，甚至直接在房门外架上一圈重机枪突突，无论哪种方法都可以更容易的
末日咆哮2_utf8.txt,24495,pinyin_or_other,,“可能xìng不大，毕竟今时不同往日。”ga。,“可能性不大，毕竟今时不同往日。”ga。
末日咆哮2_utf8.txt,25685,pinyin_or_other,,但那种眼神随即又被一种黯淡的灰sè所遮覆，秀美的脸上再次泛起淡淡的哀愁。,但那种眼神随即又被一种黯淡的灰色所遮覆，秀美的脸上再次泛起淡淡的哀愁。
末日咆哮2_utf8.txt,25687,pinyin_or_other,,许默似乎隐约猜到了什么，向一旁的何商打了个眼sè，何商顿时心神领会，走过去做主帮艾茉茉收起了那枚绿sè碎片。,许默似乎隐约猜到了什么，向一旁的何商打了个眼sè，何商顿时心神领会，走过去做主帮艾茉茉收起了那枚绿色碎片。
末日咆哮2_utf8.txt,25693,pinyin_or_other,,从卧室里搬过一台银白sè的笔记本电脑，何商蹲在茶几前噼里啪啦的敲入了军方给出的交易平台网址，几乎没有任何网络延迟，一个以红白双sè为主的网站首页页面呈现在众人面,从卧室里搬过一台银白色的笔记本电脑，何商蹲在茶几前噼里啪啦的敲入了军方给出的交易平台网址，几乎没有任何网络延迟，一个以红白双sè为主的网站首页页面呈现在众人面前
末日咆哮2_utf8.txt,25713,pinyin_or_other,,从头到尾翻下来，许默只买下了两枚已经jī活过的蓝sè智慧型碎片，一只毛sè纯黑的巨狼，一只白毛带银sè花点的梅花鹿。,从头到尾翻下来，许默只买下了两枚已经jī活过的蓝色智慧型碎片，一只毛sè纯黑的巨狼，一只白毛带银sè花点的梅花鹿。
末日咆哮2_utf8.txt,25735,pinyin_or_other,,正因为如此，何商对宫华妃的印象也是出奇的深刻，更何况这个神秘的军方美少女还曾经救过两人的xìng命。,正因为如此，何商对宫华妃的印象也是出奇的深刻，更何况这个神秘的军方美少女还曾经救过两人的性命。
末日咆哮2_utf8.txt,27615,pinyin_or_other,,（红2）神经反shè*2,（红2）神经反射*2
末日咆哮2_utf8.txt,27643,pinyin_or_other,,（主角队伍成员能力一览表（12月11rì更新）1青2）瞬闪*1——（2橙）坐标替换*1,（主角队伍成员能力一览表（12月11日更新）1青2）瞬闪*1——（2橙）坐标替换*1
末日咆哮2_utf8.txt,27695,pinyin_or_other,,主角队伍成员能力一览表（12月11rì更新）（红）神经反shè*1,主角队伍成员能力一览表（12月11日更新）（红）神经反射*1
末日咆哮2_utf8.txt,27701,pinyin_or_other,,（黄）白sè麻醉手枪*3——（橙）混乱迷雾*3,（黄）白色麻醉手枪*3——（橙）混乱迷雾*3
末日咆哮2_utf8.txt,27729,pinyin_or_other,,关于读者反应末rì碎片价格过低，这里面事实上涉及很多复杂的原因，小忍是经过深思熟虑后才会定出这种价位的。,关于读者反应末日碎片价格过低，这里面事实上涉及很多复杂的原因，小忍是经过深思熟虑后才会定出这种价位的。
末日咆哮2_utf8.txt,27731,pinyin_or_other,,物以稀为贵，这个不假，但事实上，流落民间的末rì碎片数量还是不少的，更何况，末rì幻境的存在在中级和高级会员中也并不是什么秘密（想想白衣剑仙那种视碎片如粪土的态,物以稀为贵，这个不假，但事实上，流落民间的末日碎片数量还是不少的，更何况，末日幻境的存在在中级和高级会员中也并不是什么秘密（想想白衣剑仙那种视碎片如粪土的态度）
末日咆哮2_utf8.txt,27733,pinyin_or_other,,想确定物品的价值，并不能单看物品的功效，主要是看物品的供应和需求之间的比例。供大于最近读者关于末rì碎片价格过低问题的集中回复求，就算是黄金也要贬值。除了末rì,想确定物品的价值，并不能单看物品的功效，主要是看物品的供应和需求之间的比例。供大于最近读者关于末日碎片价格过低问题的集中回复求，就算是黄金也要贬值。除了末日碎片
末日咆哮2_utf8.txt,27735,pinyin_or_other,,这些人本身已经有足够的财富和金钱，少量的使用碎片可以提升他们的生活品质，但如果收集多了，却很容易成为被人觊觎的对象，并且作为公众人物，也容易被国家方面顾忌，所以,这些人本身已经有足够的财富和金钱，少量的使用碎片可以提升他们的生活品质，但如果收集多了，却很容易成为被人觊觎的对象，并且作为公众人物，也容易被国家方面顾忌，所以
末日咆哮2_utf8.txt,27737,pinyin_or_other,,而且作为国家暗地里禁止私人拥有的危险品，末rì碎片的存在也只有少量高官和大富商知道，和zhèng fǔ关系并不密切的小商人或是暴发户并不知情（这一点从那个王部长,而且作为国家暗地里禁止私人拥有的危险品，末日碎片的存在也只有少量高官和大富商知道，和zhèng fǔ关系并不密切的小商人或是暴发户并不知情（这一点从那个王部长身
末日咆哮2_utf8.txt,27739,pinyin_or_other,,因此，在这种供求关系基本平衡的情况下，末rì碎片价格上涨缓慢也就很正常了。,因此，在这种供求关系基本平衡的情况下，末日碎片价格上涨缓慢也就很正常了。
末日咆哮2_utf8.txt,27741,pinyin_or_other,,至最近读者关于末rì碎片价格过低问题的集中回复于所说的碎片可以治疗包括残疾一类的绝症，很容易卖上个百八十万的说法，这一点小忍不敢认同。比如说治疗尿毒症，需要换肾,至最近读者关于末日碎片价格过低问题的集中回复于所说的碎片可以治疗包括残疾一类的绝症，很容易卖上个百八十万的说法，这一点小忍不敢认同。比如说治疗尿毒症，需要换肾，
末日咆哮2_utf8.txt,27743,pinyin_or_other,,从世界水果贸易联盟控制水果币兑换价格就可以看出，这个组织始终是在控制末rì碎片的行情的，他们也不希望市场被疯狂的物价摧毁，更何况他们有着足够的货源储备和水果币，,从世界水果贸易联盟控制水果币兑换价格就可以看出，这个组织始终是在控制末日碎片的行情的，他们也不希望市场被疯狂的物价摧毁，更何况他们有着足够的货源储备和水果币，在
末日咆哮2_utf8.txt,27747,pinyin_or_other,,红sè强化型：700水果币。原因上面已经解释，需求量很高，购买者大多为官员富商等普通人。,红色强化型：700水果币。原因上面已经解释，需求量很高，购买者大多为官员富商等普通人。
末日咆哮2_utf8.txt,27749,pinyin_or_other,,橙sè连锁型：400水果币。需求者基本为末rì碎片能力者，因为这类碎片激活出的能力随机，并且严格受到能量限制，因此只属于战斗辅助技能，价格也相对较低。,橙sè连锁型：400水果币。需求者基本为末日碎片能力者，因为这类碎片激活出的能力随机，并且严格受到能量限制，因此只属于战斗辅助技能，价格也相对较低。
末日咆哮2_utf8.txt,27751,pinyin_or_other,,黄sè武器型和绿sè器物型：300水果币，这个不解释，太容易出现鸡肋。,黄色武器型和绿色器物型：300水果币，这个不解释，太容易出现鸡肋。
末日咆哮2_utf8.txt,27753,pinyin_or_other,,青sè特异型和蓝sè智慧型：1000水果币，超能力，以及带有特殊技能的生物，实用xìng较高，价格也相对较高。,青色特异型和蓝色智慧型：1000水果币，超能力，以及带有特殊技能的生物，实用性较高，价格也相对较高。
末日咆哮2_utf8.txt,27757,pinyin_or_other,,顺便说一句，也许有读者会说，就算因为以上原因，红sè碎片的价格我们可以认为合理，但其他碎片的价格会不会太低了？辛苦打出碎片的能力者会接受这个价位吗？,顺便说一句，也许有读者会说，就算因为以上原因，红色碎片的价格我们可以认为合理，但其他碎片的价格会不会太低了？辛苦打出碎片的能力者会接受这个价位吗？
末日咆哮2_utf8.txt,27759,pinyin_or_other,,请注意，不要总是用华夏币来衡量末rì碎片的价值，事实上，末rì碎片能力者对华夏币的需求并不高，除了在现实世界中的正常生活外，他们的所有交易都是用水果币来完成。只,请注意，不要总是用华夏币来衡量末日碎片的价值，事实上，末日碎片能力者对华夏币的需求并不高，除了在现实世界中的正常生活外，他们的所有交易都是用水果币来完成。只要水
末日咆哮2_utf8.txt,27827,pinyin_or_other,,就因为这一举动，许默倒是对这个古堡带领的“三才”团队放心了不少，有这么一个有大局观的队长带领，背后下黑手使绊子的可能xìng也就小了不少，对于令一团队“白蝠”也,就因为这一举动，许默倒是对这个古堡带领的“三才”团队放心了不少，有这么一个有大局观的队长带领，背后下黑手使绊子的可能性也就小了不少，对于令一团队“白蝠”也能起到
